_NAME_	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	load	secondary
v000511	0.1652025081	-0.208665963	0.6931643072	0.1784585179	-0.207982517	0.1062733386	fac3	
v000518	-0.29480055	-0.468296032	-0.543029798	0.0207669716	-0.130778558	1.2335202722	fac6	
v000528	0.1244168898	-0.184177118	0.1241893847	-0.291169868	-0.234861023	-0.646660068	fac6	
v000531	0.1581630575	-0.124326392	0.1866776706	0.152854706	0.8654417288	0.332437654	fac5	
v000533	0.0436814486	0.9197019931	-0.590546723	-0.058196139	-0.204651438	-0.106712201	fac2	
v000536	-0.204137989	-0.197404246	0.0427770416	-0.083295642	-0.366530605	-0.117237302	fac5	
v000544	0.5552103394	-0.412672349	-0.78772647	-0.032573435	-0.110102248	-0.193281589	fac3	
v000549	0.2460473861	-0.052345138	0.0224136413	0.2073766126	0.8556775377	0.2589977677	fac5	
v000574	-0.162008521	-0.350113425	-0.874963793	0.0345925751	-0.406579745	0.0249016333	fac3	
v000578	0.0889675278	1.2376219258	-0.221939982	0.1710158199	0.0302963643	0.1018744945	fac2	
v000610	-0.082500358	0.0043392427	-0.251676186	1.3135723275	0.0244377814	-0.068007974	fac4	
v000633	-0.269160831	-0.152676729	-0.636751737	0.0932953793	-0.184698566	1.0863716226	fac6	
v000669	0.3872534375	-0.001039587	0.4881879828	-0.279935197	-0.450782203	0.0554060259	fac3	
v000703	-0.04425288	-0.344689925	-0.491535304	0.747020048	-0.371821399	0.1862636643	fac4	
v000708	-0.468243979	0.0922598702	0.1765324561	-0.318289068	0.1565504672	0.0752190071	fac1	
v000824	-0.03918448	1.1484053006	-0.418698232	0.1817366985	-0.176839796	0.0060312265	fac2	
v000832	-0.03918448	1.1484053006	-0.418698232	0.1817366985	-0.176839796	0.0060312265	fac2	
v000886	-0.079640305	1.2626430366	-0.263230096	0.2028975008	-0.041086853	0.1050104627	fac2	
v000900	-0.455175256	-0.228287237	0.0435541272	0.1086453256	0.2974277701	0.3805228985	fac1	
v000941	-0.136702549	-0.39117476	-0.587436867	0.7642022924	-0.446928114	0.2082667094	fac4	
