file	fac1	fac2	fac3	fac4	fac5
t044184	-1	-1	0	-2	1
t044185	0	0	0	0	1
t044186	0	0	0	0	2
t044187	0	0	0	-1	0
t044188	0	0	0	0	3
t044189	0	0	0	0	1
t044190	-1	-2	1	0	0
t044191	0	0	0	0	1
t044192	0	0	0	0	2
t044193	0	-1	0	0	0
t044194	0	0	1	0	1
t044195	0	0	0	-1	0
t044196	0	0	0	0	0
t044197	0	0	1	0	0
t044198	0	0	0	0	0
t044199	0	0	1	0	-1
t044200	0	0	0	-1	0
t044201	0	0	0	0	0
t044202	0	0	0	0	2
t044203	0	0	2	-1	0
t044204	0	0	0	0	0
t044205	0	0	0	-1	0
t044206	0	-1	1	0	0
t044207	0	-1	1	-1	0
t044208	0	0	0	-1	1
t044209	-1	-1	3	0	0
t044210	-1	0	2	-1	0
t044211	0	-2	1	0	0
t044212	-1	-1	2	-1	0
t044213	0	0	0	0	0
t044214	-1	-1	0	1	0
t044215	0	0	0	0	0
t044216	0	0	0	-1	2
t044217	0	-1	0	0	0
t044218	0	0	0	0	0
t044219	0	0	0	-1	3
t044220	0	-2	0	-1	1
t044222	-1	0	0	0	-1
t044223	0	0	0	-1	1
t044224	-1	-1	0	0	1
t044225	0	-2	1	0	0
t044226	0	0	0	0	0
t044227	0	-1	0	0	0
t044228	0	0	0	-2	1
t044229	0	0	2	0	0
t044230	0	0	0	-3	0
t044231	-1	-1	2	-1	0
t044232	0	0	1	0	1
t044233	0	-1	1	-1	0
t044234	0	-1	2	-1	0
t044235	0	0	0	0	2
t044236	0	-1	0	0	1
t044237	0	-3	1	-1	0
t044238	-2	-1	0	0	0
t044239	0	-2	0	0	0
t044240	0	0	1	-1	0
t044241	0	-1	1	-1	0
t044242	0	0	2	0	-1
t044243	0	0	4	0	0
t044244	0	-1	0	0	0
t044245	0	0	0	0	1
t044246	0	0	2	-1	0
t044247	0	-1	0	-1	-1
t044248	0	0	0	-1	0
t044249	-1	0	2	0	0
t044250	0	0	2	0	0
t044251	0	0	2	-1	1
t044252	0	0	5	-1	0
t044253	0	-1	1	0	0
t044254	0	0	1	-1	0
t044255	0	0	0	-1	0
t044256	0	0	1	0	-1
t044257	0	0	0	-1	1
t044258	-1	0	1	-1	0
t044259	0	-1	2	-1	0
t044260	0	0	0	0	1
t044261	0	0	0	0	0
t044262	0	0	0	0	0
t044263	0	-1	0	-1	0
t044264	-1	0	0	0	1
t044265	-1	0	2	0	0
t044266	0	-1	0	0	4
t044267	0	-1	0	0	0
t044268	0	0	0	-1	1
t044269	-1	-1	0	-1	0
t044270	-1	-2	1	-1	-1
t044271	0	-1	1	0	0
t044272	0	-1	0	0	0
t044273	0	0	0	0	0
t044274	0	0	1	0	0
t044275	0	0	0	-1	0
t044276	0	-1	0	0	0
t044277	0	0	0	0	0
t044278	-1	-1	0	0	0
t044279	0	1	1	0	0
t044280	-1	0	1	-1	0
t044281	0	0	0	-2	1
t044282	0	-1	0	-1	0
t044283	-1	0	1	0	0
t044284	0	-1	0	0	0
t044285	0	-1	0	-1	0
t044286	0	0	0	-1	0
t044287	0	0	0	-1	-1
t044288	0	0	0	-1	3
t044289	0	0	0	0	0
t044290	0	-1	0	-1	0
t044291	0	-1	0	0	0
t044292	0	0	2	0	0
t044293	0	0	1	0	0
t044294	0	0	3	0	0
t044295	0	0	1	0	0
t044296	0	-2	0	0	0
t044297	0	-1	2	0	0
t044298	0	0	1	0	0
t044299	0	0	1	0	0
t044300	0	0	0	0	2
t044301	0	0	0	-1	1
t044302	0	0	0	0	1
t044303	0	0	1	0	0
t044304	0	1	0	0	0
t044305	0	0	2	0	-1
t044306	-1	0	1	-1	0
t044307	0	-2	0	0	0
t044308	0	0	0	0	0
t044309	-1	-2	1	0	0
t044310	0	0	0	0	0
t044311	-1	0	2	0	0
t044312	0	0	0	-1	1
t044313	0	0	0	0	0
t044314	0	-1	0	0	0
t044315	0	-1	0	0	0
t044316	0	-1	0	-1	0
t044317	0	-1	0	0	0
t044318	-3	0	0	0	0
t044319	0	0	0	0	1
t044320	0	0	0	0	0
t044321	0	0	0	-1	1
t044322	0	-1	0	-1	1
t044323	0	-1	1	0	0
t044324	0	-1	0	0	0
t044325	0	0	0	0	1
t044326	0	-1	0	0	0
t044327	0	0	1	0	0
t044328	0	-2	0	0	0
t044329	0	0	0	0	0
t044330	0	0	0	0	0
t044331	0	0	0	-1	1
t044332	0	-1	1	-1	0
t044333	0	-2	1	-1	0
t044334	-1	-1	0	-1	1
t044335	0	0	0	0	1
t044336	0	0	0	-1	0
t044337	0	0	2	0	0
t044338	0	0	0	0	1
t044339	0	-1	0	0	1
t044340	0	0	0	0	0
t044341	0	0	0	0	1
t044342	0	0	0	0	3
t044343	0	0	0	0	2
t044344	0	0	0	-1	0
t044345	0	0	0	0	0
t044346	0	0	0	-1	0
t044347	0	-1	0	0	1
t044348	0	0	0	-2	1
t044349	-1	0	2	0	0
t044350	0	0	3	0	0
t044351	0	-1	0	-2	0
t044352	0	0	1	0	1
t044353	0	-2	1	0	-1
t044354	-1	0	0	0	0
t044355	0	-1	0	0	0
t044356	0	0	0	-2	0
t044357	0	0	0	-1	0
t044358	0	0	0	0	-1
t044359	0	0	1	0	0
t044360	0	-1	0	-1	0
t044361	0	-3	0	-1	0
t044362	0	0	2	0	0
t044363	0	0	0	0	1
t044364	-1	-1	1	0	0
t044365	0	0	1	0	0
t044366	0	0	0	0	0
t044367	0	-1	1	0	-1
t044368	0	0	0	0	1
t044369	0	0	0	-1	0
t044370	0	-1	1	-1	0
t044371	0	0	0	0	0
t044372	0	0	2	0	0
t044373	-1	-1	0	0	0
t044374	0	0	0	0	1
t044375	0	-1	0	-1	2
t044376	0	-1	0	0	0
t044377	0	-1	0	0	1
t044378	0	0	0	0	2
t044379	0	-1	0	0	0
t044380	0	0	0	0	0
t044381	0	-1	1	-3	0
t044382	0	-1	1	0	1
t044383	-1	0	1	0	0
t044384	0	0	0	0	0
t044385	0	-1	1	0	0
t044386	0	-1	0	0	0
t044387	0	-1	0	-1	0
t044388	0	-1	0	0	0
t044389	0	0	3	-3	0
t044390	-1	0	2	0	0
t044391	-1	-1	0	0	1
t044392	0	0	0	0	0
t044393	0	0	0	0	0
t044394	0	-1	2	0	0
t044395	0	0	0	0	1
t044396	0	0	2	0	0
t044397	0	0	0	0	3
t044398	0	0	0	0	1
t044399	0	0	1	0	0
t044400	0	-1	0	0	0
t044401	-1	0	1	0	0
t044402	0	0	0	-1	0
t044403	-1	-2	0	-2	-1
t044404	-2	-1	0	-1	0
t044405	0	-1	0	0	3
t044406	0	0	0	0	0
t044407	0	-1	0	-1	0
t044408	0	-1	0	-1	0
t044409	0	-1	2	-1	0
t044410	0	0	0	0	4
t044411	0	0	0	0	0
t044412	0	-1	0	0	1
t044413	0	0	0	0	0
t044414	0	0	0	0	3
t044415	0	0	0	-1	1
t044416	0	0	0	0	0
t044417	0	-2	1	0	-1
t044418	0	-1	0	0	0
t044419	0	0	1	0	0
t044420	0	0	0	0	1
t044421	0	0	0	0	0
t044422	0	0	0	-1	1
t044423	0	0	0	0	0
t044424	-1	0	0	-1	0
t044425	0	0	0	0	0
t044426	0	0	0	0	0
t044427	0	-1	0	0	0
t044428	0	0	0	0	0
t044429	0	0	0	0	0
t044430	0	0	0	-1	2
t044431	0	0	3	0	0
t044432	-2	0	0	-1	0
t044433	0	0	1	0	1
t044434	0	0	0	0	0
t044435	0	0	0	-2	2
t044436	0	0	0	0	1
t044437	0	0	0	-3	2
t044438	0	-1	1	-1	0
t044439	0	0	2	0	0
t044440	0	0	0	0	0
t044441	0	0	1	0	0
t044442	0	0	0	-1	0
t044443	0	0	0	0	0
t044444	0	0	0	0	0
t044445	0	0	3	0	0
t044446	0	0	0	0	0
t044448	0	-1	1	0	0
t044449	0	0	0	-1	1
t044450	0	0	2	0	0
t044451	0	0	0	0	1
t044452	0	-1	1	-2	0
t044453	0	0	0	0	1
t044454	0	0	0	-1	1
t044455	0	-1	0	-2	0
t044456	0	0	0	-1	0
t044457	0	0	0	-1	2
t044458	0	-2	0	0	1
t044459	0	0	0	0	0
t044460	0	-1	0	0	0
t044461	0	0	0	0	0
t044462	0	-1	0	0	1
t044463	0	-2	0	0	2
t044464	0	-1	0	0	0
t044465	0	0	0	-1	0
t044466	-1	-1	0	0	1
t044467	0	0	0	-1	1
t044468	0	0	0	-1	1
t044469	-2	0	0	-2	1
t044470	0	-1	0	0	0
t044471	0	-1	0	0	0
t044472	0	0	0	0	0
t044473	0	0	0	-1	2
t044474	0	0	0	0	0
t044475	0	-1	1	-1	0
t044476	-1	0	0	-1	0
t044477	0	0	2	0	0
t044478	0	-1	0	-1	-1
t044479	0	-1	0	-1	0
t044480	0	0	0	0	1
t044481	0	0	0	-1	0
t044482	0	0	3	-1	0
t044483	-1	-1	1	-1	0
t044484	0	0	0	0	0
t044485	0	0	0	0	2
t044486	0	-1	1	0	0
t044487	0	-1	0	0	0
t044488	-1	0	1	-1	0
t044489	0	0	0	-1	1
t044490	0	-1	0	0	2
t044491	0	0	0	0	0
t044492	0	0	1	0	-1
t044493	0	0	0	-1	0
t044494	-1	0	0	-1	0
t044495	0	0	0	0	1
t044496	0	0	0	-1	1
t044497	0	-1	1	-1	0
t044498	-1	0	1	0	0
t044499	0	0	0	0	2
t044500	0	0	0	0	0
t044501	0	0	0	0	0
t044502	0	0	0	0	1
t044503	0	0	1	0	0
t044504	0	0	0	0	0
t044505	0	0	0	0	0
t044506	0	0	0	0	1
t044507	0	-1	0	1	0
t044508	0	0	2	-1	0
t044509	0	-1	0	-1	0
t044510	0	0	0	0	0
t044511	0	0	0	0	2
t044512	0	0	0	0	1
t044513	0	-1	0	-1	0
t044514	0	0	0	0	2
t044515	0	0	0	0	1
t044516	0	-1	0	-2	0
t044517	0	0	0	0	0
t044518	0	-1	0	-1	0
t044519	0	0	0	0	0
t044520	0	0	0	-1	1
t044521	0	0	0	0	2
t044522	0	0	0	0	1
t044523	0	-1	0	0	1
t044524	0	0	0	-1	0
t044525	0	0	1	0	0
t044526	0	0	0	0	0
t044527	-2	0	0	0	0
t044528	0	0	0	0	0
t044529	0	0	2	0	0
t044530	-1	-1	0	-1	0
t044531	0	0	0	0	1
t044532	0	0	0	0	0
t044533	0	0	1	-1	0
t044534	0	0	0	0	0
t044535	0	0	0	-1	1
t044536	0	-2	0	0	0
t044537	0	0	1	0	2
t044538	0	0	0	0	0
t044539	0	0	0	-1	2
t044540	0	0	1	-2	0
t044541	0	0	0	0	0
t044542	0	-1	0	0	0
t044543	0	0	0	-2	0
t044544	0	0	0	0	1
t044545	0	-1	0	0	0
t044546	0	0	0	0	3
t044547	0	-1	0	0	-1
t044548	-1	0	2	0	0
t044549	0	-1	2	0	0
t044550	0	0	0	0	0
t044551	0	0	1	0	0
t044552	0	0	0	-1	0
t044553	0	-1	1	0	0
t044554	0	0	2	0	0
t044555	0	0	0	0	2
t044556	0	0	1	0	1
t044557	0	0	0	0	2
t044558	0	0	0	0	0
t044559	-1	0	0	0	0
t044560	-1	-1	0	0	1
t044561	0	0	0	-1	1
t044562	0	0	0	0	1
t044563	0	-1	1	0	1
t044564	0	-1	0	0	0
t044565	0	-1	1	-2	0
t044566	0	0	2	0	0
t044567	0	0	0	0	2
t044568	-1	0	1	0	0
t044569	0	-1	0	0	0
t044570	0	0	3	0	0
t044571	0	-1	1	0	0
t044572	0	0	0	-2	1
t044573	0	0	0	0	0
t044574	0	0	0	0	0
t044575	0	0	1	0	0
t044576	0	0	0	0	1
t044577	0	0	1	0	0
t044578	0	-1	0	-1	0
t044579	-1	0	0	-1	0
t044580	0	-1	0	0	1
t044581	0	-1	0	0	0
t044582	0	-1	0	-1	0
t044583	0	0	1	0	0
t044584	0	0	0	0	2
t044585	0	0	1	1	0
t044586	0	-1	0	0	0
t044587	0	0	0	0	1
t044588	0	0	0	0	0
t044589	0	0	0	0	0
t044590	0	-2	1	-1	2
t044591	0	0	1	0	0
t044592	-1	0	0	0	0
t044593	0	-1	0	0	0
t044594	0	0	0	-1	1
t044595	0	0	0	0	0
t044596	0	0	0	0	0
t044597	0	0	0	0	0
t044598	0	-2	0	0	2
t044599	0	0	0	0	0
t044600	0	0	0	0	2
t044601	0	-1	0	0	1
t044602	-1	0	0	-1	1
t044603	-1	0	0	0	0
t044604	0	0	0	-1	0
t044605	0	0	0	0	1
t044606	0	0	0	0	1
t044607	0	0	0	0	1
t044608	0	0	0	-2	0
t044609	0	0	0	-1	1
t044610	0	0	0	0	2
t044611	0	0	1	-1	2
t044612	0	0	0	0	1
t044613	0	0	0	-1	2
t044614	0	0	0	-1	2
t044615	0	-1	0	0	2
t044616	0	0	1	0	0
t044617	0	0	0	0	0
t044618	0	-1	0	-2	2
t044619	0	0	5	0	0
t044620	0	0	0	0	2
t044621	0	0	0	0	0
t044622	0	0	0	0	2
t044623	0	0	0	0	1
t044624	0	0	0	0	1
t044625	0	0	1	0	1
t044626	0	-1	0	0	4
t044627	0	0	0	-2	2
t044628	0	-1	-1	0	0
t044629	0	0	0	-1	2
t044630	0	-1	0	0	1
t044631	0	0	1	0	1
t044632	0	0	0	0	2
t044633	0	0	0	-1	2
t044634	0	-1	0	-1	0
t044635	0	0	0	0	0
t044636	0	0	1	0	0
t044637	0	0	1	0	0
t044638	0	0	0	0	-2
t044639	0	0	0	-1	2
t044640	-2	0	0	-1	2
t044641	0	0	0	0	2
t044642	0	0	0	-1	2
t044643	-2	0	0	-2	0
t044644	0	0	0	0	3
t044645	0	-1	0	0	1
t044646	0	0	0	0	1
t044647	0	0	3	0	0
t044648	0	-1	1	0	0
t044649	0	0	0	0	0
t044650	0	0	0	0	4
t044651	0	0	0	-1	1
t044652	0	0	0	0	0
t044653	0	0	1	0	0
t044654	0	0	0	0	0
t044655	0	0	2	0	0
t044656	0	0	0	0	0
t044657	0	0	0	0	0
t044658	0	-1	0	0	0
t044659	0	0	1	0	0
t044660	0	0	0	-1	4
t044661	0	0	1	-1	-2
t044662	-1	0	0	0	0
t044663	0	0	0	0	0
t044664	0	0	0	0	0
t044665	0	0	0	0	0
t044666	0	0	0	-1	0
t044667	0	0	1	-2	-1
t044668	0	0	1	0	0
t044669	-1	0	2	0	0
t044670	-2	0	2	0	0
t044671	0	0	0	-1	0
t044672	0	0	0	0	0
t044673	0	-1	0	0	1
t044674	0	0	0	0	1
t044675	0	0	0	-1	2
t044676	0	0	0	0	1
t044677	0	0	2	0	-2
t044678	0	0	0	0	0
t044679	0	0	0	-1	1
t044680	-1	1	0	0	0
t044681	0	0	0	-1	0
t044682	0	0	0	0	1
t044683	0	0	3	0	0
t044684	0	0	0	0	0
t044685	0	0	0	0	0
t044686	0	-1	0	0	0
t044687	0	0	0	-1	1
t044688	0	-2	0	-1	1
t044689	0	0	0	0	1
t044690	0	-1	2	0	0
t044691	0	0	0	0	0
t044692	0	0	1	0	0
t044693	0	0	0	-1	1
t044694	0	0	1	-1	0
t044695	0	0	0	0	0
t044696	-1	0	2	0	0
t044697	0	-1	2	-1	0
t044698	0	0	0	0	0
t044699	0	0	0	1	1
t044700	-2	0	0	-1	0
t044701	0	0	0	1	0
t044702	0	0	0	0	1
t044703	-1	0	0	0	0
t044704	0	0	0	-1	2
t044705	0	0	2	0	0
t044706	0	0	1	-1	0
t044707	0	0	1	0	0
t044708	0	0	1	0	0
t044709	0	0	0	0	0
t044710	0	0	1	0	0
t044711	0	0	1	0	0
t044712	0	0	0	0	2
t044713	0	0	4	0	0
t044714	0	0	0	-1	1
t044715	0	-1	0	-3	0
t044716	-1	-1	0	0	1
t044718	0	0	2	0	2
t044719	0	0	1	0	0
t044720	0	0	0	-1	1
t044721	0	-1	0	-1	2
t044722	0	0	0	0	0
t044723	0	0	1	0	0
t044724	0	0	0	0	1
t044725	0	-1	0	0	0
t044726	0	-1	0	0	0
t044727	0	0	0	0	0
t044728	0	-1	0	0	0
t044729	0	0	0	0	0
t044730	0	0	0	0	0
t044731	0	-1	0	0	0
t044732	0	0	0	0	0
t044733	0	0	1	-2	0
t044734	-1	0	0	0	0
t044735	-1	0	0	0	-1
t044736	0	0	0	0	0
t044737	0	0	0	0	0
t044738	0	0	0	-1	1
t044739	0	0	0	1	0
t044740	0	0	0	0	0
t044741	0	0	0	-1	0
t044742	0	0	0	0	1
t044743	-2	0	0	0	0
t044744	-1	0	0	0	0
t044745	0	0	0	-1	0
t044746	0	-1	0	0	0
t044747	0	-1	0	-1	0
t044748	0	0	0	0	1
t044749	0	-2	1	0	0
t044750	0	0	0	0	1
t044751	0	0	0	0	0
t044752	0	0	1	-1	0
t044753	0	0	0	0	0
t044754	0	0	0	0	0
t044755	0	0	0	0	0
t044756	-1	-1	0	0	0
t044757	0	0	0	0	0
t044758	0	-2	0	-1	0
t044759	-1	0	1	0	0
t044760	-1	0	0	-1	0
t044761	0	-1	1	0	-1
t044762	-1	-1	1	-1	0
t044763	0	-1	0	0	1
t044767	0	0	0	0	1
t044768	0	0	0	0	0
t044769	0	0	0	-1	0
t044770	0	0	0	0	0
t044771	0	0	0	-2	1
t044772	0	0	0	-1	1
t044773	0	0	0	0	0
t044774	0	0	0	0	1
t044775	0	-1	0	0	0
t044776	0	0	0	0	0
t044779	0	0	0	0	0
t044780	0	0	0	0	0
t044781	0	0	0	1	0
t044782	0	0	0	0	0
t044783	-1	0	1	0	0
t044786	0	0	0	0	1
t044787	0	-1	0	-1	0
t044790	0	0	0	-1	0
t044791	0	0	0	0	0
t044792	0	0	0	0	0
t044794	0	0	1	0	0
t044796	0	0	0	-1	0
t044797	0	0	0	0	0
t044798	0	0	0	1	0
t044799	0	0	0	1	0
t044800	0	0	0	-1	0
t044801	0	0	0	1	0
t044802	0	0	0	0	0
t044803	0	0	0	0	2
t044804	0	0	0	0	0
t044805	-1	0	0	0	0
t044806	0	0	0	0	0
t044807	-1	0	0	0	0
t044808	0	0	0	0	0
t044809	0	0	0	0	0
t044810	0	0	0	0	0
t044812	0	0	0	0	0
t044814	0	-1	0	0	0
t044815	0	0	0	0	0
t044817	0	0	0	0	0
t044819	0	0	0	0	0
t044821	0	0	0	0	0
t044824	-1	0	0	0	0
t044826	-1	0	0	0	0
t044828	0	0	0	0	0
t044830	0	0	0	0	1
t044835	0	0	0	0	0
t044838	0	0	0	0	0
t044839	0	0	0	0	0
t044840	0	0	0	0	0
t044841	0	0	0	0	0
t044844	-1	0	0	0	0
t044845	0	0	0	0	0
t044847	0	0	0	0	0
t044849	0	0	0	0	1
t044852	0	0	0	-1	0
t044853	0	0	1	0	0
t044855	0	0	0	0	0
t044856	0	0	0	0	0
t044857	0	0	0	0	0
t044858	0	-1	0	0	0
t044859	0	-1	0	0	0
t044860	0	0	0	0	0
t044861	0	0	0	0	0
t044863	0	0	1	0	0
t044864	-1	0	0	0	0
t044867	0	0	0	0	1
t044869	0	0	0	0	0
t044870	0	0	0	0	0
t044871	0	0	0	0	0
t044872	0	0	0	0	0
t044873	0	0	0	0	0
t044875	0	0	0	0	-1
t044876	0	0	0	0	0
t044877	0	0	0	0	0
t044878	0	0	0	0	0
t044879	0	0	0	0	0
t044880	0	0	0	0	0
t044881	-1	0	0	0	0
t044882	0	0	0	0	0
t044884	0	0	0	0	0
t044885	0	0	0	0	0
t044887	-2	0	0	0	0
t044888	0	0	0	-1	0
t044889	0	0	0	0	0
t044890	0	0	0	0	0
t044891	0	0	0	0	0
t044892	0	0	0	0	0
t044894	0	0	0	0	0
t044896	0	0	0	0	1
t044897	0	0	0	0	0
t044901	0	0	0	0	0
t044902	0	0	0	1	0
t044903	-2	0	0	0	0
t044904	0	0	0	0	0
t044905	0	0	0	0	0
t044907	0	0	0	0	0
t044912	-1	-1	0	-1	0
t044913	-1	0	0	0	0
t044914	0	0	0	0	0
t044915	0	0	0	0	0
t044916	0	0	0	0	0
t044917	0	0	0	0	0
t044918	0	0	0	0	0
t044920	0	-1	0	0	0
t044922	0	0	0	1	0
t044924	0	0	0	0	0
t044929	0	0	0	0	2
t044930	0	0	0	0	0
t044931	-1	0	0	0	0
t044932	0	0	0	0	0
t044933	0	0	0	0	0
t044935	-1	0	0	0	0
t044939	0	0	0	0	0
t044940	0	0	0	0	0
t044943	0	0	0	-1	1
t044944	0	0	0	0	0
t044945	0	0	0	0	0
t044946	0	0	0	0	0
t044947	0	-1	0	0	0
t044948	-1	0	0	0	0
t044949	-2	0	0	0	0
t044950	0	-2	0	0	0
t044951	0	0	0	0	0
t044952	0	0	0	0	0
t044953	0	0	0	0	0
t044954	0	0	0	0	0
t044955	0	0	0	0	0
t044959	0	0	0	0	0
t044961	-1	0	0	0	0
t044963	0	0	0	0	0
t044967	0	0	0	0	0
t044968	0	0	0	0	0
t044969	0	0	0	0	0
t044970	-1	0	0	0	0
t044972	0	0	0	0	0
t044973	-2	0	0	0	0
t044974	0	0	1	0	0
t044975	0	0	0	0	0
t044976	0	0	0	0	0
t044977	0	0	0	0	0
t044979	0	0	0	0	-1
t044980	0	0	0	0	0
t044983	0	-1	1	-1	0
t044984	0	0	0	0	1
t044985	0	0	0	0	0
t044987	0	0	0	0	0
t044988	0	0	0	0	0
t044990	0	0	0	0	1
t044991	0	0	0	0	0
t044993	0	0	0	0	1
t044995	0	0	0	0	0
t044997	0	-1	0	0	0
t044998	0	0	0	0	1
t045001	0	0	0	0	0
t045002	0	0	0	0	0
t045005	0	0	0	0	0
t045006	0	0	0	0	0
t045007	-3	0	0	0	0
t045009	-1	0	0	0	0
t045010	0	0	0	0	0
t045011	0	0	0	0	0
t045013	0	0	0	0	0
t045014	0	0	0	0	1
t045015	-1	0	0	0	0
t045018	0	0	0	0	0
t045019	0	0	0	0	-1
t045020	0	0	0	0	0
t045021	0	0	0	0	0
t045022	0	0	0	0	0
t045023	-3	0	0	0	0
t045024	0	0	0	0	0
t045025	0	0	0	0	0
t045027	0	0	0	0	0
t045028	0	0	0	0	0
t045029	0	0	0	0	0
t045030	0	-1	0	0	-1
t045031	0	0	0	0	0
t045032	0	0	0	0	0
t045033	0	0	0	0	0
t045034	0	0	0	0	0
t045035	-1	0	0	-1	0
t045037	0	0	0	0	0
t045038	0	0	0	0	0
t045039	0	0	0	0	0
t045040	0	0	0	0	0
t045041	-1	0	0	0	0
t045044	0	0	0	0	0
t045049	0	-1	0	0	0
t045050	0	0	0	0	1
t045051	0	0	0	0	0
t045052	0	0	0	0	0
t045053	0	0	0	0	0
t045054	0	0	1	0	0
t045055	0	0	0	0	0
t045056	0	0	0	0	0
t045057	0	0	0	0	0
t045058	0	0	0	0	1
t045060	0	-1	0	0	0
t045063	0	0	0	0	0
t045065	0	-1	0	0	0
t045066	0	0	0	0	0
t045069	0	0	0	0	0
t045071	0	0	0	0	0
t045072	0	0	0	0	1
t045073	0	-1	1	0	0
t045074	-1	0	0	0	0
t045075	-1	0	0	0	0
t045076	0	0	0	-1	0
t045078	0	0	1	0	0
t045079	-1	-1	0	0	0
t045081	0	0	0	0	0
t045082	0	0	0	0	0
t045083	-1	0	0	0	1
t045084	0	0	0	0	0
t045085	-1	0	0	0	0
t045087	-1	0	0	0	0
t045088	0	0	0	0	0
t045089	0	0	0	0	0
t045090	0	0	0	0	0
t045091	0	0	0	0	0
t045095	0	0	0	0	1
t045096	0	0	0	0	0
t045098	0	0	1	0	0
t045100	-1	0	0	0	0
t045101	0	0	0	0	0
t045102	0	0	0	0	0
t045103	0	0	0	0	0
t045105	0	0	0	0	-1
t045107	0	0	0	0	0
t045109	0	0	0	0	1
t045110	-3	0	0	0	0
t045111	-1	0	0	0	0
t045114	0	0	0	0	0
t045115	0	0	0	0	0
t045116	0	0	0	0	0
t045117	0	0	0	0	0
t045118	-1	0	0	0	0
t045121	0	0	0	0	0
t045123	0	0	0	0	0
t045126	0	0	0	0	0
t045127	0	0	0	0	0
t045128	0	0	0	0	0
t045130	0	0	0	0	0
t045131	-1	0	0	0	0
t045132	-1	0	0	0	-1
t045133	0	0	0	0	1
t045134	0	0	0	0	1
t045137	-2	0	0	0	0
t045138	-1	0	0	0	0
t045141	0	0	0	0	0
t045142	-1	0	0	-1	0
t045144	0	0	0	0	0
t045146	0	0	0	0	0
t045147	0	0	0	0	0
t045149	0	0	0	0	1
t045150	0	0	0	0	1
t045151	-1	0	0	0	0
t045153	-1	0	0	0	0
t045154	0	0	0	0	0
t045157	0	0	0	0	0
t045159	-3	0	0	0	0
t045160	-3	0	0	0	0
t045163	-1	0	0	0	0
t045166	0	0	0	0	-1
t045171	0	0	0	0	3
t045172	0	0	0	0	0
t045173	0	0	0	0	0
t045174	0	0	0	0	0
t045177	0	0	0	0	1
t045178	0	0	0	0	0
t045179	0	0	0	0	1
t045180	0	0	0	0	0
t045183	-1	0	0	-1	0
t045184	0	0	0	0	0
t045185	0	0	0	0	0
t045186	0	0	0	0	0
t045187	0	0	1	0	0
t045188	0	0	1	0	0
t045189	0	0	0	0	0
t045192	-1	0	0	0	0
t045194	0	-1	0	0	0
t045196	0	0	0	0	0
t045197	0	0	0	-1	0
t045198	0	0	0	0	0
t045199	0	0	0	0	0
t045201	0	0	0	0	0
t045202	0	0	0	0	1
t045203	0	0	0	0	0
t045204	0	0	0	0	0
t045208	0	0	0	0	0
t045211	0	0	0	0	0
t045212	0	0	1	0	0
t045213	0	0	0	0	0
t045214	0	0	0	0	0
t045216	0	0	0	0	0
t045217	0	0	0	0	0
t045218	0	0	0	0	1
t045219	0	0	0	0	0
t045220	0	0	0	0	0
t045221	0	0	0	0	-1
t045223	-1	0	0	0	0
t045224	-1	0	0	0	0
t045225	0	0	0	0	0
t045226	0	0	0	0	0
t045230	-1	0	0	0	0
t045231	-1	0	0	-1	0
t045235	0	0	0	0	0
t045236	0	0	0	0	0
t045238	0	0	0	0	0
t045239	0	0	0	0	1
t045240	-1	0	0	0	0
t045242	-2	0	0	0	0
t045243	0	0	0	0	1
t045244	0	0	0	0	0
t045245	0	0	0	0	0
t045247	0	0	0	0	0
t045248	-1	0	0	0	0
t045249	0	0	0	1	0
t045250	0	0	0	0	0
t045251	0	-1	0	0	0
t045253	0	0	0	0	0
t045254	0	0	0	0	0
t045255	0	0	1	0	0
t045256	-1	0	0	0	0
t045257	0	0	0	0	0
t045258	0	0	0	0	1
t045259	0	0	0	0	0
t045260	0	0	0	0	0
t045261	0	0	0	0	0
t045262	0	0	0	0	1
t045264	0	0	0	0	0
t045268	0	0	0	0	0
t045270	0	0	1	0	0
t045272	0	0	0	0	0
t045275	0	0	0	0	1
t045276	0	0	0	0	0
t045278	-1	0	0	0	0
t045279	0	0	0	0	0
t045280	-1	0	1	0	0
t045281	0	-1	0	0	0
t045282	0	0	0	0	0
t045283	0	0	0	0	0
t045284	0	0	0	0	0
t045285	0	0	0	0	0
t045287	0	0	0	0	0
t045289	0	0	0	0	0
t045290	0	0	0	0	0
t045291	0	0	0	-1	0
t045292	0	-1	0	0	0
t045293	0	0	0	0	0
t045294	0	0	0	0	1
t045295	0	0	0	0	0
t045296	0	0	0	0	0
t045298	0	0	0	0	0
t045299	0	0	0	-1	0
t045300	0	0	0	0	0
t045301	0	0	0	0	0
t045302	0	0	0	0	0
t045303	0	0	0	0	0
t045305	0	-1	0	0	0
t045306	-2	0	0	0	0
t045307	0	0	0	0	0
t045308	0	0	0	0	0
t045310	0	0	0	0	0
t045311	0	-1	0	0	1
t045312	0	0	0	1	0
t045313	0	0	0	0	0
t045314	0	0	0	0	0
t045315	-1	0	0	0	0
t045316	0	0	0	0	1
t045317	-1	0	0	-1	0
t045318	0	0	0	0	0
t045319	0	0	0	0	0
t045320	0	0	0	0	0
t045321	0	0	0	0	0
t045323	-1	0	0	0	-1
t045325	0	-1	0	0	0
t045326	0	0	0	0	1
t045327	0	0	0	0	0
t045328	0	0	0	0	0
